id,object,url,data_updated_at,created_at,subject_id,subject_type,meaning_correct,meaning_incorrect,meaning_max_streak,meaning_current_streak,reading_correct,reading_incorrect,reading_max_streak,reading_current_streak,percentage_correct,hidden
360464204,review_statistic,https://api.wanikani.com/v2/review_statistics/360464204,2024-10-31T08:18:10.492497Z,2024-05-06T13:04:03.322699Z,6790,vocabulary,8,0,8,8,8,0,8,8,100,False
360464207,review_statistic,https://api.wanikani.com/v2/review_statistics/360464207,2024-12-03T02:58:43.197273Z,2024-05-06T13:04:05.087426Z,3088,vocabulary,15,0,15,15,15,3,6,6,91,False
360464411,review_statistic,https://api.wanikani.com/v2/review_statistics/360464411,2024-11-13T11:35:44.116030Z,2024-05-06T13:05:58.391305Z,715,kanji,14,2,7,7,14,3,9,9,85,False
360464418,review_statistic,https://api.wanikani.com/v2/review_statistics/360464418,2024-11-04T09:35:41.166347Z,2024-05-06T13:06:00.294152Z,3090,vocabulary,8,0,8,8,8,0,8,8,100,False
360464430,review_statistic,https://api.wanikani.com/v2/review_statistics/360464430,2024-10-31T04:57:41.147165Z,2024-05-06T13:06:03.101538Z,3092,vocabulary,8,0,8,8,8,0,8,8,100,False
360464437,review_statistic,https://api.wanikani.com/v2/review_statistics/360464437,2024-12-29T03:29:03.091317Z,2024-05-06T13:06:04.993982Z,3089,vocabulary,13,2,6,3,13,1,10,3,90,False
360464448,review_statistic,https://api.wanikani.com/v2/review_statistics/360464448,2024-11-04T09:25:26.838634Z,2024-05-06T13:06:09.637699Z,3093,vocabulary,8,0,8,8,8,0,8,8,100,False
360464600,review_statistic,https://api.wanikani.com/v2/review_statistics/360464600,2024-11-05T14:11:41.722428Z,2024-05-06T13:07:13.752594Z,3095,vocabulary,8,0,8,8,8,0,8,8,100,False
360464605,review_statistic,https://api.wanikani.com/v2/review_statistics/360464605,2024-11-09T15:09:33.613851Z,2024-05-06T13:07:18.976114Z,3094,vocabulary,12,2,8,8,12,0,12,12,92,False
360464613,review_statistic,https://api.wanikani.com/v2/review_statistics/360464613,2024-11-05T15:24:20.433270Z,2024-05-06T13:07:24.029051Z,725,kanji,10,0,10,10,10,1,9,9,95,False
360464621,review_statistic,https://api.wanikani.com/v2/review_statistics/360464621,2024-11-04T09:25:56.211369Z,2024-05-06T13:07:27.713429Z,3096,vocabulary,8,0,8,8,8,0,8,8,100,False
360464624,review_statistic,https://api.wanikani.com/v2/review_statistics/360464624,2024-10-31T08:18:05.811509Z,2024-05-06T13:07:31.223422Z,3105,vocabulary,8,0,8,8,8,0,8,8,100,False
360615016,review_statistic,https://api.wanikani.com/v2/review_statistics/360615016,2024-11-07T12:52:45.973179Z,2024-05-07T13:33:11.046367Z,3107,vocabulary,11,0,11,11,11,2,9,9,92,False
360615137,review_statistic,https://api.wanikani.com/v2/review_statistics/360615137,2024-11-05T13:49:18.387323Z,2024-05-07T13:34:08.549704Z,734,kanji,8,0,8,8,8,0,8,8,100,False
360615149,review_statistic,https://api.wanikani.com/v2/review_statistics/360615149,2024-11-05T06:19:48.053075Z,2024-05-07T13:34:15.332566Z,3112,vocabulary,8,0,8,8,8,0,8,8,100,False
360615157,review_statistic,https://api.wanikani.com/v2/review_statistics/360615157,2024-11-05T13:49:25.844831Z,2024-05-07T13:34:19.637564Z,3109,vocabulary,9,1,9,9,9,1,9,9,90,False
360615185,review_statistic,https://api.wanikani.com/v2/review_statistics/360615185,2025-01-28T05:48:57.095363Z,2024-05-07T13:34:36.901244Z,3111,vocabulary,19,1,16,3,19,4,9,9,88,False
360615533,review_statistic,https://api.wanikani.com/v2/review_statistics/360615533,2024-11-05T13:54:32.921366Z,2024-05-07T13:37:44.536059Z,3115,vocabulary,8,0,8,8,8,0,8,8,100,False
360615550,review_statistic,https://api.wanikani.com/v2/review_statistics/360615550,2025-01-10T10:39:07.950938Z,2024-05-07T13:37:55.394768Z,735,kanji,19,1,10,9,19,6,8,7,84,False
360615555,review_statistic,https://api.wanikani.com/v2/review_statistics/360615555,2025-03-31T05:50:10.135511Z,2024-05-07T13:37:58.545336Z,3118,vocabulary,24,5,10,1,24,7,7,1,80,False
360615564,review_statistic,https://api.wanikani.com/v2/review_statistics/360615564,2024-11-05T13:48:49.075506Z,2024-05-07T13:38:03.109127Z,3116,vocabulary,8,0,8,8,8,0,8,8,100,False
360615572,review_statistic,https://api.wanikani.com/v2/review_statistics/360615572,2025-03-06T10:04:36.855411Z,2024-05-07T13:38:07.983744Z,3117,vocabulary,24,5,7,2,24,2,12,12,87,False
360615746,review_statistic,https://api.wanikani.com/v2/review_statistics/360615746,2024-11-05T15:23:41.815204Z,2024-05-07T13:40:14.799383Z,736,kanji,9,0,9,9,9,1,9,9,95,False
360615750,review_statistic,https://api.wanikani.com/v2/review_statistics/360615750,2024-11-05T06:20:56.147304Z,2024-05-07T13:40:16.856763Z,3119,vocabulary,8,0,8,8,8,0,8,8,100,False
360615766,review_statistic,https://api.wanikani.com/v2/review_statistics/360615766,2025-04-02T20:59:30.566884Z,2024-05-07T13:40:27.126502Z,3120,vocabulary,8,0,8,8,8,0,8,8,100,False
360615774,review_statistic,https://api.wanikani.com/v2/review_statistics/360615774,2024-11-10T12:25:21.751315Z,2024-05-07T13:40:30.493570Z,3122,vocabulary,11,1,11,11,11,1,9,9,92,False
360615784,review_statistic,https://api.wanikani.com/v2/review_statistics/360615784,2024-11-10T12:17:55.486659Z,2024-05-07T13:40:38.229030Z,3121,vocabulary,9,0,9,9,9,1,9,9,95,False
360615976,review_statistic,https://api.wanikani.com/v2/review_statistics/360615976,2024-11-05T14:11:49.814502Z,2024-05-07T13:42:32.199107Z,737,kanji,10,0,10,10,10,2,9,9,91,False
360615978,review_statistic,https://api.wanikani.com/v2/review_statistics/360615978,2025-03-28T12:19:20.758846Z,2024-05-07T13:42:34.250071Z,3130,vocabulary,35,1,32,32,35,13,9,2,83,False
360615987,review_statistic,https://api.wanikani.com/v2/review_statistics/360615987,2024-11-05T14:03:11.936688Z,2024-05-07T13:42:42.437656Z,3134,vocabulary,9,0,9,9,9,1,9,9,95,False
360616012,review_statistic,https://api.wanikani.com/v2/review_statistics/360616012,2024-11-05T14:10:18.778549Z,2024-05-07T13:42:57.506174Z,3135,vocabulary,8,0,8,8,8,0,8,8,100,False
360616014,review_statistic,https://api.wanikani.com/v2/review_statistics/360616014,2025-03-02T00:40:57.954577Z,2024-05-07T13:42:59.502953Z,3133,vocabulary,19,0,19,19,19,5,7,5,88,False
360616517,review_statistic,https://api.wanikani.com/v2/review_statistics/360616517,2024-12-03T08:40:43.064945Z,2024-05-07T13:47:14.319531Z,3141,vocabulary,12,1,12,12,12,1,6,6,92,False
360616529,review_statistic,https://api.wanikani.com/v2/review_statistics/360616529,2024-11-04T09:39:37.131199Z,2024-05-07T13:47:17.252706Z,3139,vocabulary,8,0,8,8,8,0,8,8,100,False
360616540,review_statistic,https://api.wanikani.com/v2/review_statistics/360616540,2025-01-15T21:32:22.527577Z,2024-05-07T13:47:21.005963Z,3136,vocabulary,14,2,8,5,14,2,14,14,88,False
360616552,review_statistic,https://api.wanikani.com/v2/review_statistics/360616552,2024-11-09T04:56:58.109343Z,2024-05-07T13:47:24.964921Z,3140,vocabulary,12,0,12,12,12,4,8,8,86,False
360616602,review_statistic,https://api.wanikani.com/v2/review_statistics/360616602,2024-11-10T12:18:43.426110Z,2024-05-07T13:47:46.259894Z,738,kanji,10,0,10,10,10,2,9,9,91,False
360617457,review_statistic,https://api.wanikani.com/v2/review_statistics/360617457,2024-11-07T12:52:41.574076Z,2024-05-07T13:54:07.116815Z,3142,vocabulary,9,0,9,9,9,1,9,9,95,False
360617478,review_statistic,https://api.wanikani.com/v2/review_statistics/360617478,2024-11-10T12:16:23.844332Z,2024-05-07T13:54:16.866123Z,739,kanji,11,2,8,8,11,0,11,11,92,False
360617496,review_statistic,https://api.wanikani.com/v2/review_statistics/360617496,2024-11-05T12:38:15.769520Z,2024-05-07T13:54:25.107185Z,3469,vocabulary,9,0,9,9,9,1,9,9,95,False
360617523,review_statistic,https://api.wanikani.com/v2/review_statistics/360617523,2025-01-27T05:12:47.793677Z,2024-05-07T13:54:33.970391Z,3479,vocabulary,20,5,9,5,20,3,17,17,83,False
360617540,review_statistic,https://api.wanikani.com/v2/review_statistics/360617540,2024-11-04T09:25:35.377209Z,2024-05-07T13:54:38.301822Z,8812,vocabulary,8,0,8,8,8,0,8,8,100,False
361146710,review_statistic,https://api.wanikani.com/v2/review_statistics/361146710,2025-01-28T05:48:40.447906Z,2024-05-11T12:26:39.339214Z,4219,vocabulary,21,6,9,6,21,2,12,12,84,False
361146726,review_statistic,https://api.wanikani.com/v2/review_statistics/361146726,2025-02-17T06:18:35.486728Z,2024-05-11T12:26:46.605545Z,3471,vocabulary,14,3,8,4,14,0,14,14,90,False
361146744,review_statistic,https://api.wanikani.com/v2/review_statistics/361146744,2025-03-21T22:21:34.001133Z,2024-05-11T12:27:02.866351Z,3101,vocabulary,20,3,7,7,20,3,13,2,87,False
361146752,review_statistic,https://api.wanikani.com/v2/review_statistics/361146752,2024-11-05T14:09:54.712693Z,2024-05-11T12:27:07.471551Z,3473,vocabulary,8,0,8,8,8,0,8,8,100,False
361146756,review_statistic,https://api.wanikani.com/v2/review_statistics/361146756,2025-01-02T07:50:04.514301Z,2024-05-11T12:27:09.447608Z,854,kanji,13,1,8,5,13,2,12,12,90,False
361147051,review_statistic,https://api.wanikani.com/v2/review_statistics/361147051,2024-11-07T12:55:28.454706Z,2024-05-11T12:30:10.240576Z,3474,vocabulary,8,0,8,8,8,0,8,8,100,False
361147063,review_statistic,https://api.wanikani.com/v2/review_statistics/361147063,2025-02-11T10:25:05.312959Z,2024-05-11T12:30:13.564618Z,3477,vocabulary,13,0,13,13,13,2,7,4,93,False
361147065,review_statistic,https://api.wanikani.com/v2/review_statistics/361147065,2024-12-03T03:04:01.252141Z,2024-05-11T12:30:14.865524Z,857,kanji,14,1,8,6,14,3,12,12,88,False
361147074,review_statistic,https://api.wanikani.com/v2/review_statistics/361147074,2025-03-03T21:23:44.806315Z,2024-05-11T12:30:21.973308Z,3476,vocabulary,18,1,13,13,18,0,18,18,97,False
361147089,review_statistic,https://api.wanikani.com/v2/review_statistics/361147089,2025-03-12T07:58:26.255247Z,2024-05-11T12:30:30.731425Z,3475,vocabulary,29,8,5,4,29,1,28,28,87,False
361147275,review_statistic,https://api.wanikani.com/v2/review_statistics/361147275,2024-12-27T02:57:25.601095Z,2024-05-11T12:32:36.410652Z,858,kanji,26,2,14,5,26,6,7,7,87,False
361147282,review_statistic,https://api.wanikani.com/v2/review_statistics/361147282,2025-01-12T10:29:19.056934Z,2024-05-11T12:32:40.761355Z,3478,vocabulary,17,4,7,7,17,0,17,17,89,False
361147299,review_statistic,https://api.wanikani.com/v2/review_statistics/361147299,2025-03-28T05:26:01.447100Z,2024-05-11T12:32:52.773098Z,4376,vocabulary,24,10,6,6,24,1,20,4,81,False
361147303,review_statistic,https://api.wanikani.com/v2/review_statistics/361147303,2024-12-06T03:25:26.701981Z,2024-05-11T12:32:55.058326Z,3483,vocabulary,16,3,7,7,16,2,14,14,86,False
361147308,review_statistic,https://api.wanikani.com/v2/review_statistics/361147308,2024-12-20T02:37:56.843599Z,2024-05-11T12:32:57.510164Z,3514,vocabulary,10,0,10,10,10,1,7,3,95,False
361217185,review_statistic,https://api.wanikani.com/v2/review_statistics/361217185,2025-03-06T20:18:44.859581Z,2024-05-12T02:11:18.459969Z,7460,vocabulary,10,0,10,10,10,1,7,7,95,False
361217196,review_statistic,https://api.wanikani.com/v2/review_statistics/361217196,2024-12-28T23:12:03.050606Z,2024-05-12T02:11:29.549138Z,717,kanji,12,1,9,3,12,3,8,3,86,False
361217204,review_statistic,https://api.wanikani.com/v2/review_statistics/361217204,2025-03-24T02:30:00.023462Z,2024-05-12T02:11:37.204623Z,4377,vocabulary,25,0,25,25,25,8,7,3,86,False
361217208,review_statistic,https://api.wanikani.com/v2/review_statistics/361217208,2024-11-06T23:23:50.443440Z,2024-05-12T02:11:39.566859Z,7149,vocabulary,10,0,10,10,10,1,9,9,95,False
361217231,review_statistic,https://api.wanikani.com/v2/review_statistics/361217231,2024-11-07T12:57:33.021186Z,2024-05-12T02:12:00.853517Z,4380,vocabulary,8,0,8,8,8,0,8,8,100,False
361217397,review_statistic,https://api.wanikani.com/v2/review_statistics/361217397,2024-12-29T10:53:47.730871Z,2024-05-12T02:15:00.401268Z,7464,vocabulary,11,0,11,11,11,1,6,5,96,False
361217465,review_statistic,https://api.wanikani.com/v2/review_statistics/361217465,2024-11-21T01:43:49.149573Z,2024-05-12T02:15:38.045257Z,8800,vocabulary,11,0,11,11,11,1,7,7,96,False
361217466,review_statistic,https://api.wanikani.com/v2/review_statistics/361217466,2025-01-07T23:43:53.595762Z,2024-05-12T02:15:40.103826Z,7533,vocabulary,14,1,7,7,14,3,7,6,88,False
361217472,review_statistic,https://api.wanikani.com/v2/review_statistics/361217472,2024-12-26T12:53:51.330231Z,2024-05-12T02:15:44.844525Z,983,kanji,12,1,9,3,12,2,7,3,89,False
361217477,review_statistic,https://api.wanikani.com/v2/review_statistics/361217477,2025-01-19T04:51:03.245612Z,2024-05-12T02:15:47.484127Z,7571,vocabulary,13,1,10,3,13,2,8,8,90,False
361217753,review_statistic,https://api.wanikani.com/v2/review_statistics/361217753,2024-11-09T04:57:11.177708Z,2024-05-12T02:19:50.621683Z,7572,vocabulary,10,1,9,9,10,0,10,10,95,False
361217840,review_statistic,https://api.wanikani.com/v2/review_statistics/361217840,2024-11-07T12:57:41.910695Z,2024-05-12T02:20:49.622802Z,1029,kanji,9,1,9,9,9,1,9,9,90,False
361217844,review_statistic,https://api.wanikani.com/v2/review_statistics/361217844,2024-11-06T23:29:07.124526Z,2024-05-12T02:20:52.832667Z,7573,vocabulary,10,2,9,9,10,1,9,9,87,False
361217850,review_statistic,https://api.wanikani.com/v2/review_statistics/361217850,2024-11-09T04:56:17.366038Z,2024-05-12T02:20:56.232665Z,7684,vocabulary,8,0,8,8,8,0,8,8,100,False
361217855,review_statistic,https://api.wanikani.com/v2/review_statistics/361217855,2025-02-14T11:12:07.620609Z,2024-05-12T02:20:58.811127Z,7625,vocabulary,17,1,14,3,17,6,6,3,83,False
361218859,review_statistic,https://api.wanikani.com/v2/review_statistics/361218859,2024-12-06T03:10:55.793908Z,2024-05-12T02:35:45.962803Z,7741,vocabulary,26,7,7,4,26,4,8,4,83,False
361218867,review_statistic,https://api.wanikani.com/v2/review_statistics/361218867,2024-11-07T12:57:56.875881Z,2024-05-12T02:35:51.258926Z,7740,vocabulary,8,0,8,8,8,0,8,8,100,False
361218882,review_statistic,https://api.wanikani.com/v2/review_statistics/361218882,2024-12-23T10:53:27.495805Z,2024-05-12T02:35:58.896122Z,8702,vocabulary,10,1,7,3,10,0,10,10,95,False
361218885,review_statistic,https://api.wanikani.com/v2/review_statistics/361218885,2024-11-09T04:57:33.763894Z,2024-05-12T02:36:02.738518Z,1048,kanji,8,0,8,8,8,0,8,8,100,False
361218890,review_statistic,https://api.wanikani.com/v2/review_statistics/361218890,2024-11-09T04:58:24.469365Z,2024-05-12T02:36:05.572663Z,8701,vocabulary,8,0,8,8,8,0,8,8,100,False
361244048,review_statistic,https://api.wanikani.com/v2/review_statistics/361244048,2024-11-18T08:00:01.246525Z,2024-05-12T08:10:48.859996Z,8802,vocabulary,12,2,7,7,12,0,12,12,92,False
361244059,review_statistic,https://api.wanikani.com/v2/review_statistics/361244059,2024-11-07T12:57:23.669948Z,2024-05-12T08:10:58.459328Z,9287,vocabulary,8,0,8,8,8,0,8,8,100,False
361244062,review_statistic,https://api.wanikani.com/v2/review_statistics/361244062,2025-04-01T11:32:05.547144Z,2024-05-12T08:11:01.477051Z,9286,vocabulary,25,0,25,25,25,6,7,7,89,False
362310808,review_statistic,https://api.wanikani.com/v2/review_statistics/362310808,2024-12-20T03:56:11.626395Z,2024-05-20T03:01:07.454373Z,499,kanji,8,0,8,8,8,0,8,8,100,False
362310812,review_statistic,https://api.wanikani.com/v2/review_statistics/362310812,2024-12-02T02:46:56.270749Z,2024-05-20T03:01:13.578048Z,3100,vocabulary,11,1,7,7,11,0,11,11,96,False
362310829,review_statistic,https://api.wanikani.com/v2/review_statistics/362310829,2024-11-20T03:52:17.840081Z,2024-05-20T03:01:29.826084Z,3123,vocabulary,8,0,8,8,8,0,8,8,100,False
362310838,review_statistic,https://api.wanikani.com/v2/review_statistics/362310838,2025-03-14T22:37:06.771813Z,2024-05-20T03:01:33.046741Z,3086,vocabulary,21,1,16,5,21,4,7,4,89,False
362310842,review_statistic,https://api.wanikani.com/v2/review_statistics/362310842,2024-12-09T15:02:43.365051Z,2024-05-20T03:01:36.636769Z,3091,vocabulary,9,0,9,9,9,1,9,9,95,False
362997368,review_statistic,https://api.wanikani.com/v2/review_statistics/362997368,2024-11-23T06:51:14.186004Z,2024-05-25T00:45:54.952301Z,3102,vocabulary,8,0,8,8,8,0,8,8,100,False
362997384,review_statistic,https://api.wanikani.com/v2/review_statistics/362997384,2025-02-05T02:00:31.679170Z,2024-05-25T00:46:08.859770Z,3104,vocabulary,14,0,14,14,14,4,8,5,88,False
362997392,review_statistic,https://api.wanikani.com/v2/review_statistics/362997392,2025-01-28T05:53:41.666941Z,2024-05-25T00:46:14.353166Z,3103,vocabulary,13,1,8,5,13,1,7,6,93,False
362997397,review_statistic,https://api.wanikani.com/v2/review_statistics/362997397,2025-03-28T01:14:18.412315Z,2024-05-25T00:46:17.794437Z,3106,vocabulary,18,4,7,4,18,0,18,18,90,False
362997404,review_statistic,https://api.wanikani.com/v2/review_statistics/362997404,2024-11-21T04:12:49.158582Z,2024-05-25T00:46:20.648222Z,713,kanji,8,0,8,8,8,0,8,8,100,False
363293433,review_statistic,https://api.wanikani.com/v2/review_statistics/363293433,2025-03-28T12:17:26.477547Z,2024-05-27T09:38:44.785526Z,3124,vocabulary,19,5,8,2,19,2,14,4,84,False
363293445,review_statistic,https://api.wanikani.com/v2/review_statistics/363293445,2024-11-23T07:15:01.348726Z,2024-05-27T09:38:48.647724Z,3125,vocabulary,8,0,8,8,8,0,8,8,100,False
363293459,review_statistic,https://api.wanikani.com/v2/review_statistics/363293459,2024-11-25T03:20:40.718236Z,2024-05-27T09:38:56.750343Z,740,kanji,9,0,9,9,9,1,9,9,95,False
363293479,review_statistic,https://api.wanikani.com/v2/review_statistics/363293479,2024-11-22T10:57:20.700398Z,2024-05-27T09:39:05.656013Z,3127,vocabulary,8,0,8,8,8,0,8,8,100,False
363293482,review_statistic,https://api.wanikani.com/v2/review_statistics/363293482,2025-03-31T05:37:41.243249Z,2024-05-27T09:39:07.470570Z,3126,vocabulary,23,5,8,8,23,1,17,6,88,False
363295879,review_statistic,https://api.wanikani.com/v2/review_statistics/363295879,2025-01-15T07:17:42.630265Z,2024-05-27T10:08:37.980441Z,3137,vocabulary,11,0,11,11,11,2,6,5,92,False
363295896,review_statistic,https://api.wanikani.com/v2/review_statistics/363295896,2024-12-14T10:41:36.200563Z,2024-05-27T10:08:47.297812Z,744,kanji,12,1,12,12,12,3,7,7,86,False
363295906,review_statistic,https://api.wanikani.com/v2/review_statistics/363295906,2025-03-22T23:07:52.157396Z,2024-05-27T10:08:54.601267Z,3144,vocabulary,19,6,7,5,19,0,19,19,86,False
363295924,review_statistic,https://api.wanikani.com/v2/review_statistics/363295924,2024-11-26T00:22:20.747213Z,2024-05-27T10:09:04.846206Z,3145,vocabulary,10,0,10,10,10,1,9,9,95,False
363295936,review_statistic,https://api.wanikani.com/v2/review_statistics/363295936,2025-01-12T10:29:26.825681Z,2024-05-27T10:09:09.631212Z,3143,vocabulary,10,0,10,10,10,1,7,3,95,False
363812534,review_statistic,https://api.wanikani.com/v2/review_statistics/363812534,2025-02-13T03:27:32.064030Z,2024-05-31T00:52:35.417261Z,3146,vocabulary,14,1,8,6,14,1,8,8,93,False
363812546,review_statistic,https://api.wanikani.com/v2/review_statistics/363812546,2024-12-06T03:50:01.810820Z,2024-05-31T00:52:42.466003Z,3147,vocabulary,11,1,7,7,11,0,11,11,96,False
363812549,review_statistic,https://api.wanikani.com/v2/review_statistics/363812549,2025-01-18T07:32:23.445447Z,2024-05-31T00:52:46.202498Z,745,kanji,13,0,13,13,13,4,7,5,87,False
363812557,review_statistic,https://api.wanikani.com/v2/review_statistics/363812557,2025-04-01T00:18:03.856144Z,2024-05-31T00:52:53.300348Z,3148,vocabulary,9,0,9,9,9,1,9,9,95,False
363812565,review_statistic,https://api.wanikani.com/v2/review_statistics/363812565,2025-01-12T10:35:00.049535Z,2024-05-31T00:52:58.269446Z,3151,vocabulary,12,3,6,3,12,1,9,3,86,False
363813215,review_statistic,https://api.wanikani.com/v2/review_statistics/363813215,2025-03-01T07:00:57.597577Z,2024-05-31T01:01:42.938247Z,179,radical,29,10,6,6,29,0,29,29,85,False
363813251,review_statistic,https://api.wanikani.com/v2/review_statistics/363813251,2024-11-27T08:14:03.596767Z,2024-05-31T01:02:18.577874Z,3153,vocabulary,8,0,8,8,8,0,8,8,100,False
363813254,review_statistic,https://api.wanikani.com/v2/review_statistics/363813254,2025-03-16T00:45:41.400072Z,2024-05-31T01:02:20.513073Z,746,kanji,18,0,18,18,18,5,7,6,88,False
363813259,review_statistic,https://api.wanikani.com/v2/review_statistics/363813259,2024-12-19T10:01:52.200398Z,2024-05-31T01:02:22.893290Z,3152,vocabulary,11,0,11,11,11,1,6,6,96,False
363813267,review_statistic,https://api.wanikani.com/v2/review_statistics/363813267,2024-11-27T08:13:08.923919Z,2024-05-31T01:02:27.961655Z,3154,vocabulary,9,0,9,9,9,1,9,9,95,False
363846807,review_statistic,https://api.wanikani.com/v2/review_statistics/363846807,2024-11-26T12:36:08.660659Z,2024-05-31T06:44:10.860858Z,180,radical,8,0,8,8,8,0,8,8,100,False
363846822,review_statistic,https://api.wanikani.com/v2/review_statistics/363846822,2025-01-02T08:22:44.989045Z,2024-05-31T06:44:18.223237Z,747,kanji,15,5,6,6,15,1,15,15,83,False
363846827,review_statistic,https://api.wanikani.com/v2/review_statistics/363846827,2024-11-27T08:09:03.486159Z,2024-05-31T06:44:20.501470Z,3155,vocabulary,8,0,8,8,8,0,8,8,100,False
363846832,review_statistic,https://api.wanikani.com/v2/review_statistics/363846832,2025-03-07T05:06:46.462244Z,2024-05-31T06:44:24.746451Z,3157,vocabulary,15,2,8,6,15,1,11,4,91,False
363846834,review_statistic,https://api.wanikani.com/v2/review_statistics/363846834,2025-01-23T23:57:14.986519Z,2024-05-31T06:44:27.082263Z,3156,vocabulary,14,0,14,14,14,4,7,5,88,False
364097752,review_statistic,https://api.wanikani.com/v2/review_statistics/364097752,2025-03-17T18:53:42.848333Z,2024-06-02T06:49:15.218526Z,3158,vocabulary,13,3,6,3,13,0,13,13,90,False
364097764,review_statistic,https://api.wanikani.com/v2/review_statistics/364097764,2024-12-02T02:44:56.062659Z,2024-06-02T06:49:27.215045Z,3803,vocabulary,8,0,8,8,8,0,8,8,100,False
364097777,review_statistic,https://api.wanikani.com/v2/review_statistics/364097777,2024-12-16T13:03:41.866166Z,2024-06-02T06:49:35.687196Z,3472,vocabulary,15,1,8,8,15,2,9,9,91,False
364097780,review_statistic,https://api.wanikani.com/v2/review_statistics/364097780,2024-11-29T02:44:22.115034Z,2024-06-02T06:49:37.594345Z,750,kanji,9,1,9,9,9,1,9,9,90,False
364097795,review_statistic,https://api.wanikani.com/v2/review_statistics/364097795,2024-12-16T06:15:42.596378Z,2024-06-02T06:49:49.658559Z,3523,vocabulary,17,1,15,15,17,5,7,7,85,False
364097896,review_statistic,https://api.wanikani.com/v2/review_statistics/364097896,2025-01-15T07:17:19.047925Z,2024-06-02T06:51:27.964993Z,3806,vocabulary,11,1,11,11,11,1,8,3,92,False
364097899,review_statistic,https://api.wanikani.com/v2/review_statistics/364097899,2024-12-02T02:46:48.711835Z,2024-06-02T06:51:29.861116Z,181,radical,9,1,9,9,9,0,9,9,95,False
364097908,review_statistic,https://api.wanikani.com/v2/review_statistics/364097908,2025-01-21T21:19:48.058605Z,2024-06-02T06:51:42.458591Z,4147,vocabulary,12,0,12,12,12,2,7,5,92,False
364097914,review_statistic,https://api.wanikani.com/v2/review_statistics/364097914,2025-02-09T13:29:51.749017Z,2024-06-02T06:51:45.997188Z,752,kanji,13,2,7,5,13,0,13,13,93,False
364097929,review_statistic,https://api.wanikani.com/v2/review_statistics/364097929,2025-03-31T05:37:56.535829Z,2024-06-02T06:51:57.407574Z,3807,vocabulary,39,2,21,21,39,16,5,4,81,False
364230706,review_statistic,https://api.wanikani.com/v2/review_statistics/364230706,2024-11-27T08:14:01.731187Z,2024-06-03T05:24:14.236039Z,753,kanji,8,0,8,8,8,0,8,8,100,False
364230709,review_statistic,https://api.wanikani.com/v2/review_statistics/364230709,2025-02-23T21:12:07.353276Z,2024-06-03T05:24:18.338289Z,4163,vocabulary,21,3,12,12,21,5,9,6,84,False
364230757,review_statistic,https://api.wanikani.com/v2/review_statistics/364230757,2024-11-29T02:50:42.011217Z,2024-06-03T05:24:39.550535Z,4162,vocabulary,8,0,8,8,8,0,8,8,100,False
364230795,review_statistic,https://api.wanikani.com/v2/review_statistics/364230795,2025-04-01T11:31:56.509898Z,2024-06-03T05:24:55.084234Z,4164,vocabulary,25,1,20,20,25,7,8,6,86,False
364230803,review_statistic,https://api.wanikani.com/v2/review_statistics/364230803,2024-12-03T02:59:50.776295Z,2024-06-03T05:24:59.556345Z,4150,vocabulary,8,0,8,8,8,0,8,8,100,False
364582026,review_statistic,https://api.wanikani.com/v2/review_statistics/364582026,2024-12-14T10:40:31.315594Z,2024-06-05T14:13:45.393475Z,7478,vocabulary,12,0,12,12,12,2,7,7,92,False
364582034,review_statistic,https://api.wanikani.com/v2/review_statistics/364582034,2024-12-02T01:21:18.530476Z,2024-06-05T14:13:49.343098Z,7475,vocabulary,8,0,8,8,8,0,8,8,100,False
364582038,review_statistic,https://api.wanikani.com/v2/review_statistics/364582038,2024-12-06T03:11:02.849490Z,2024-06-05T14:13:53.140342Z,4165,vocabulary,10,1,7,7,10,0,10,10,95,False
364582050,review_statistic,https://api.wanikani.com/v2/review_statistics/364582050,2025-03-13T10:23:26.389982Z,2024-06-05T14:13:58.560811Z,749,kanji,19,2,18,18,19,6,5,3,83,False
364582055,review_statistic,https://api.wanikani.com/v2/review_statistics/364582055,2024-12-29T03:29:11.882946Z,2024-06-05T14:14:00.539052Z,7487,vocabulary,20,5,7,5,20,0,20,20,89,False
364582121,review_statistic,https://api.wanikani.com/v2/review_statistics/364582121,2024-12-03T03:07:03.147453Z,2024-06-05T14:14:46.144712Z,755,kanji,8,0,8,8,8,0,8,8,100,False
364582131,review_statistic,https://api.wanikani.com/v2/review_statistics/364582131,2024-12-17T12:34:40.941195Z,2024-06-05T14:14:49.849472Z,7682,vocabulary,24,8,7,5,24,0,24,24,86,False
364582146,review_statistic,https://api.wanikani.com/v2/review_statistics/364582146,2025-03-25T22:51:53.616624Z,2024-06-05T14:14:55.451143Z,182,radical,17,4,6,4,17,0,17,17,89,False
364582154,review_statistic,https://api.wanikani.com/v2/review_statistics/364582154,2025-01-28T05:57:42.790225Z,2024-06-05T14:14:57.566877Z,7683,vocabulary,12,2,7,5,12,0,12,12,92,False
364582171,review_statistic,https://api.wanikani.com/v2/review_statistics/364582171,2025-03-23T00:59:26.195833Z,2024-06-05T14:15:01.130140Z,9279,vocabulary,16,3,7,6,16,0,16,16,91,False
364582386,review_statistic,https://api.wanikani.com/v2/review_statistics/364582386,2024-12-04T02:08:27.283293Z,2024-06-05T14:16:56.883406Z,9306,vocabulary,10,0,10,10,10,1,9,9,95,False
